Drillhole ID,Depth,Dip,Azimuth
E3164SWD38,6.0,37.900002,180.814896
E3164SWD38,30.0,37.0,180.814896
E3164SWD38,60.0,35.0,180.314896
E3164SWD38,100.5,34.099998,180.814896
E3166NEI06,0.0,-6.0,6.18511
E3166NEI06,6.0,-6.2,5.18511
E3166NEI06,30.0,-5.7,7.68511
E3166NEI06,65.0,-6.0,8.18511
E3166SED13,0.0,13.0,150.814896
E3166SED13,6.0,13.0,150.814896
E3166SED13,30.0,13.1,150.314896
E3166SED13,60.0,12.5,150.814896
E3166SED13,90.0,12.0,151.314896
E3166SED13,120.0,13.1,150.314896
E3166SED13,136.0,11.7,151.814896
E3166SED41,0.0,41.0,151.814896
E3166SED41,6.0,39.900002,152.314896
E3166SED41,30.0,37.799999,151.814896
E3166SED41,68.0,33.0,150.814896
E3166SED41,104.5,32.099998,153.314896
E3166SED56,0.0,56.0,151.814896
E3166SED56,6.0,54.0,152.314896
E3166SED56,30.0,52.099998,151.314896
E3166SED56,60.0,49.099998,151.314896
E3166SED56,90.0,47.700001,152.314896
E3166SED56,134.0,44.900002,153.314896
E3166SWD04,0.0,4.0,218.814896
E3166SWD04,10.0,4.0,217.814896
E3166SWD04,40.0,4.5,216.814896
E3166SWD04,65.0,4.5,216.814896
E3166SWD31,0.0,31.0,219.814896
E3166SWD31,10.0,31.0,217.814896
E3166SWD31,40.0,29.5,216.814896
E3166SWD31,71.0,29.5,216.814896
E3168NEI15,0.0,-15.0,13.81489
E3168NEI15,6.0,-15.3,13.81489
E3168NEI15,35.0,-13.9,12.31489
E3168NEI15,75.0,-12.9,11.31489
E3168NEI32,0.0,-32.0,13.81489
E3168NEI32,6.0,-31.200001,14.31489
E3168NEI32,45.0,-25.1,11.01489
E3168NEI32,85.0,-23.799999,10.81489
E3168SD16,0.0,15.0,160.814896
E3168SD16,5.0,15.0,160.814896
E3168SD16,65.0,14.6,160.814896
E3168SD16,95.0,15.0,161.814896
E3168SD16,139.5,15.0,161.814896
E3168SD30,0.0,29.6,161.814896
E3168SD30,6.0,29.1,160.314896
E3168SD30,35.0,28.299999,160.314896
E3168SD30,70.0,28.1,161.814896
E3168SD30,100.0,27.0,161.814896
E3168SD30,130.0,23.299999,162.314896
E3168SD30,160.0,22.5,162.814896
E3168SD30,192.0,22.5,162.814896
E3168SWD22,0.0,22.0,183.814896
E3168SWD22,10.0,22.0,182.814896
E3168SWD22,40.0,20.0,184.814896
E3168SWD46,0.0,46.0,184.814896
E3168SWD46,10.0,46.0,185.814896
E3168SWD46,52.0,45.5,185.814896
E3168SWD64,0.0,64.0,199.814896
E3168SWD64,10.0,63.5,198.814896
E3168SWD64,40.0,60.0,199.814896
E3168SWD64,70.0,59.0,200.814896
E3168SWD64,105.0,59.0,200.814896
E3168SWI06,0.0,-6.0,184.814896
E3168SWI06,10.0,-6.0,183.814896
E3168SWI06,40.0,-6.0,183.814896
E3168SWI08,0.0,-7.0,210.814896
E3168SWI08,6.0,-6.5,208.814896
E3168SWI08,30.0,-8.0,208.814896
E3168SWI08,70.0,-6.9,209.314896
E3168SWI08,75.0,-6.9,209.314896
E3170SD05,0.0,5.0,160.814896
E3170SD05,10.0,6.0,160.314896
E3170SD05,45.0,6.0,157.814896
E3170SD50,0.0,50.0,160.814896
E3170SD50,10.0,50.0,159.814896
E3170SD50,40.0,48.0,160.314896
E3170SD50,60.0,47.0,160.314896
E3170SED49,0.0,49.0,132.814896
E3170SED49,6.0,49.799999,133.314896
E3170SED49,30.0,49.0,130.814896
E3170SED49,60.0,46.700001,135.314896
E3170SED49,90.0,43.099998,137.314896
E3170SED49,120.0,40.700001,139.314896
E3170SED49,143.699997,39.900002,138.314896
E3170SWD02,0.0,2.0,195.414886
E3170SWD02,6.0,0.2,195.814896
E3170SWD02,30.0,0.3,196.814896
E3170SWD02,65.0,3.0,196.814896
E3170SWD05,0.0,5.0,172.264893
E3170SWD05,7.0,4.0,172.314896
E3170SWD05,30.0,8.8,172.814896
E3170SWD05,60.0,6.0,172.314896
E3170SWD05,90.0,8.2,172.814896
E3170SWD05,110.0,7.1,173.314896
E3170SWD05,124.0,7.1,173.314896
E3170SWD18,0.0,18.700001,169.814896
E3170SWD18,6.0,18.700001,169.814896
E3170SWD18,30.0,17.799999,168.814896
E3170SWD18,60.0,17.0,169.814896
E3170SWD18,90.0,15.9,168.814896
E3170SWD18,120.0,14.3,170.314896
E3170SWD18,150.0,13.6,170.614883
E3170SWD18,180.0,12.2,170.614883
E3170SWD18,181.5,12.2,170.614883
E3170SWD21,0.0,21.0,172.264893
E3170SWD21,6.0,20.799999,171.314896
E3170SWD21,30.0,18.9,171.314896
E3170SWD21,60.0,18.200001,171.814896
E3170SWD21,90.0,18.1,172.814896
E3170SWD21,120.0,16.1,171.614883
E3170SWD21,150.0,15.2,171.314896
E3170SWD21,180.0,15.0,171.314896
E3170SWD21,184.0,15.0,171.314896
E3170SWD37,0.0,37.0,168.814896
E3170SWD37,6.0,36.700001,169.314896
E3170SWD37,30.0,35.0,169.814896
E3170SWD37,62.0,33.200001,169.814896
E3170SWD37,77.0,31.799999,169.814896
E3170SWD42,0.0,42.0,168.814896
E3170SWD42,21.0,41.200001,169.314896
E3170SWD42,50.0,39.299999,170.114883
E3170SWD42,80.0,38.400002,170.614883
E3170SWD42,110.0,36.5,170.71489
E3170SWD42,140.0,34.0,170.814896
E3170SWD42,170.0,30.700001,171.314896
E3170SWD42,210.0,26.9,172.814896
E3170SWI07,0.0,-8.0,190.814896
E3170SWI07,6.0,-6.9,189.814896
E3170SWI07,35.0,-5.6,190.314896
E3170SWI07,75.0,-4.8,190.314896
E3170SWI22,0.0,-22.0,195.414886
E3170SWI22,6.0,-22.0,193.814896
E3170SWI22,30.0,-19.200001,194.814896
E3170SWI22,65.0,-18.4,193.114883
E3170SWI52,0.0,-52.0,195.414886
E3170SWI52,6.0,-50.299999,194.814896
E3170SWI52,40.0,-47.099998,195.814896
E3170SWI52,80.0,-46.200001,195.314896
E3172SD01,0.0,-0.9,164.814896
E3172SD01,6.0,-1.0,164.814896
E3172SD01,35.0,-1.3,164.814896
E3172SD01,65.0,-1.8,164.814896
E3172SD01,95.0,-1.5,164.814896
E3172SD01,122.0,-1.5,164.814896
E3172SD15,0.0,15.0,165.814896
E3172SD15,6.0,14.6,164.814896
E3172SD15,35.0,14.7,164.814896
E3172SD15,65.0,13.6,165.314896
E3172SD15,95.0,12.8,165.814896
E3172SD15,129.5,12.8,165.814896
E3172SD19,0.0,19.0,157.814896
E3172SD19,10.0,20.0,157.814896
E3172SD19,40.0,19.0,158.814896
E3172SD19,60.0,19.0,157.814896
E3172SD29,0.0,29.4,163.814896
E3172SD29,6.0,28.6,163.814896
E3172SD29,35.0,27.299999,163.814896
E3172SD29,65.0,26.0,163.814896
E3172SD29,95.0,25.0,163.814896
E3172SD29,130.0,24.799999,163.314896
E3172SD29,160.0,24.299999,163.814896
E3172SD29,195.0,24.299999,163.814896
E3172SD38,0.0,38.0,160.814896
E3172SD38,10.0,37.0,160.314896
E3172SD38,40.0,37.0,160.314896
E3172SD38,66.0,36.5,160.314896
E3172SI16,0.0,-16.5,164.814896
E3172SI16,6.0,-16.0,163.814896
E3172SI16,35.0,-14.7,163.814896
E3172SI16,75.0,-13.2,165.814896
E3172SI16,110.0,-13.2,165.814896
E3172SWD20,0.0,20.0,160.814896
E3172SWD20,6.0,20.0,160.814896
E3172SWD20,30.0,19.0,160.814896
E3172SWD20,60.0,17.5,161.314896
E3172SWD20,90.0,15.9,161.314896
E3172SWD20,120.0,14.2,162.314896
E3172SWD20,150.0,13.1,162.314896
E3172SWD20,183.699997,13.0,163.814896
E3172SWD32,0.0,32.0,160.814896
E3172SWD32,6.0,31.6,160.814896
E3172SWD32,30.0,30.0,160.614883
E3172SWD32,60.0,27.9,160.814896
E3172SWD32,90.0,26.9,160.71489
E3172SWD32,94.199997,26.9,160.71489
E3172SWD36,0.0,36.0,160.314896
E3172SWD36,6.0,35.900002,160.314896
E3172SWD36,30.0,33.400002,160.514893
E3172SWD36,60.0,31.299999,161.014893
E3172SWD36,90.0,29.200001,161.814896
E3172SWD36,120.0,25.5,162.814896
E3172SWD36,150.0,24.1,163.314896
E3172SWD36,185.0,23.1,165.314896
E3172SWD36,202.5,23.1,165.314896
E3172SWI37,0.0,-37.0,172.264893
E3172SWI37,6.0,-37.200001,171.314896
E3172SWI37,30.0,-36.400002,171.314896
E3172SWI37,62.0,-33.099998,171.314896
E3172SWI37,64.0,-33.099998,171.314896
E3174SED01,0.0,1.0,144.114883
E3174SED01,6.0,0.8,145.814896
E3174SED01,30.0,0.0,146.314896
E3174SED01,65.0,0.0,147.314896
E3174SED01,95.0,2.0,150.314896
E3174SED01,116.0,2.0,150.314896
E3174SED14,0.0,14.0,153.814896
E3174SED14,6.0,13.9,154.314896
E3174SED14,30.0,13.1,153.814896
E3174SED14,60.0,12.2,155.014893
E3174SED14,90.0,11.0,155.014893
E3174SED14,120.0,8.7,155.314896
E3174SED14,145.699997,8.2,155.814896
E3174SED23,0.0,23.0,153.814896
E3174SED23,6.0,23.0,153.314896
E3174SED23,30.0,21.799999,154.814896
E3174SED23,60.0,20.0,155.614883
E3174SED23,90.0,17.700001,156.314896
E3174SED23,120.0,15.8,156.814896
E3174SED23,150.0,15.8,157.314896
E3174SED23,180.0,13.7,158.814896
E3174SED23,189.199997,13.7,158.814896
E3174SED36,0.0,37.0,153.814896
E3174SED36,6.0,37.0,153.114883
E3174SED36,30.0,34.799999,152.814896
E3174SED36,60.0,33.099998,154.814896
E3174SED36,90.0,31.200001,155.314896
E3174SED36,120.0,29.299999,155.514893
E3174SED36,150.0,27.5,156.014893
E3174SED36,180.0,25.1,156.514893
E3174SED36,212.5,24.200001,156.514893
E3174SEI20,0.0,-20.0,144.114883
E3174SEI20,6.0,-19.5,143.814896
E3174SEI20,30.0,-19.200001,141.814896
E3174SEI20,60.0,-17.5,143.314896
E3174SEI20,72.0,-17.0,143.614883
E3174SEI20,73.900002,-17.0,143.614883
E3174SEI38,0.0,-38.0,144.114883
E3174SEI38,6.0,-37.0,140.814896
E3174SEI38,40.0,-35.299999,141.314896
E3174SEI38,75.0,-33.200001,141.314896
E3174SEI47,0.0,-47.0,144.114883
E3174SEI47,6.0,-46.200001,141.814896
E3174SEI47,30.0,-46.099998,142.314896
E3174SEI47,60.0,-44.799999,144.814896
E3174SEI47,75.0,-44.200001,144.814896
E3174SEI47,78.800003,-44.200001,144.814896
E3174SWD16,0.0,15.5,203.314896
E3174SWD16,87.0,15.5,203.314896
E3175SD35,0.0,35.0,160.814896
E3175SD35,10.0,34.5,159.814896
E3175SD35,40.0,33.5,159.814896
E3175SD35,75.0,32.5,160.814896
E3176SD16,0.0,16.700001,161.814896
E3176SD16,6.0,16.200001,161.814896
E3176SD16,35.0,16.299999,161.814896
E3176SD16,65.0,14.8,161.814896
E3176SD16,95.0,13.3,162.314896
E3176SD16,140.199997,13.3,162.314896
E3176SED29,0.0,29.0,146.814896
E3176SED29,6.0,29.0,147.314896
E3176SED29,30.0,29.0,146.814896
E3176SED29,60.0,25.5,148.414886
E3176SED29,90.0,24.0,149.314896
E3176SED29,120.0,22.0,150.614883
E3176SED29,150.0,21.5,150.814896
E3176SED29,180.0,20.700001,151.614883
E3176SED29,200.0,20.200001,151.814896
E3176SED29,201.600006,20.200001,151.814896
E3176SWD38,0.0,38.0,181.814896
E3176SWD38,97.5,38.0,181.814896
E3176SWD56,0.0,56.5,182.814896
E3176SWD56,6.0,56.5,182.814896
E3176SWD56,30.0,55.0,182.814896
E3176SWD56,60.0,53.0,183.814896
E3176SWD56,90.0,52.0,183.814896
E3176SWD56,112.0,51.0,183.314896
E3176SWD56,129.5,51.0,183.314896
E3176SWI01,0.0,-1.0,191.814896
E3176SWI01,70.0,-1.0,191.814896
E3177SWI01,0.0,-1.0,193.814896
E3177SWI01,6.0,-1.0,193.814896
E3177SWI01,40.0,-1.0,193.814896
E3177SWI01,41.5,-1.0,193.814896
E3178SWD17,0.0,17.0,210.814896
E3178SWD17,6.0,17.0,210.814896
E3178SWD17,30.0,17.0,210.814896
E3178SWD17,60.0,16.299999,210.314896
E3178SWD17,77.199997,15.2,210.014893
E3178SWD26,0.0,26.0,168.814896
E3178SWD26,69.0,26.0,168.814896
E3178SWD38,0.0,38.0,168.814896
E3178SWD38,92.5,38.0,168.814896
E3178SWH00,0.0,0.0,190.814896
E3178SWH00,40.0,0.0,190.814896
E3178SWI01,0.0,-2.4,221.814896
E3178SWI01,6.0,-2.4,221.814896
E3178SWI01,30.0,-1.2,221.314896
E3178SWI01,60.0,1.5,222.814896
E3178SWI01,85.5,0.8,221.814896
E3178SWI22,0.0,-21.0,166.814896
E3178SWI22,50.5,-21.0,166.814896
E3179SWI01,0.0,-1.0,189.814896
E3179SWI01,6.0,-1.0,189.814896
E3179SWI01,30.0,1.0,189.814896
E3179SWI01,42.5,1.0,189.814896
E3180SED25,0.0,24.0,155.814896
E3180SED25,6.0,24.0,155.814896
E3180SED25,30.0,24.0,152.814896
E3180SED25,60.0,22.0,152.814896
E3180SED25,90.0,21.0,154.814896
E3180SED25,91.900002,21.0,154.814896
E3180SED37,0.0,36.5,153.814896
E3180SED37,6.0,36.5,153.814896
E3180SED37,30.0,35.0,151.814896
E3180SED37,60.0,33.0,152.814896
E3180SED37,91.0,31.0,153.814896
E3180SWD11,0.0,12.3,204.814896
E3180SWD11,6.0,12.3,204.814896
E3180SWD11,30.0,11.3,204.314896
E3180SWD11,63.0,11.2,204.814896
E3180SWD22,0.0,22.5,175.814896
E3180SWD22,6.0,22.5,175.814896
E3180SWD22,30.0,21.1,176.314896
E3180SWD22,60.0,18.1,176.314896
E3180SWD22,100.0,16.299999,176.614883
E3180SWD22,130.0,15.0,176.814896
E3180SWD22,155.0,14.4,178.314896
E3180SWD22,157.100006,14.4,178.314896
E3180SWD45,0.0,45.799999,185.814896
E3180SWD45,6.0,45.799999,185.814896
E3180SWD45,30.0,44.299999,186.114883
E3180SWD45,60.0,41.0,185.614883
E3180SWD45,84.099998,40.0,185.614883
E3180SWI01,0.0,-1.0,161.814896
E3180SWI01,6.0,-1.0,161.814896
E3180SWI01,23.0,-2.0,161.814896
E3180SWI15,0.0,-15.0,213.814896
E3180SWI15,6.0,-14.3,213.314896
E3180SWI15,30.0,-14.0,212.814896
E3180SWI15,62.5,-12.9,212.314896
E3182SED23,0.0,23.0,135.814896
E3182SED23,6.0,23.0,135.814896
E3182SED23,30.0,22.0,129.814896
E3182SED23,70.0,20.5,134.814896
E3182SED23,76.5,20.5,134.814896
E3182SWD03,0.0,3.9,168.814896
E3182SWD03,6.0,3.9,168.814896
E3182SWD03,30.0,3.2,168.814896
E3182SWD03,60.0,3.3,169.814896
E3182SWD03,90.0,1.2,170.314896
E3182SWD03,124.0,1.6,171.014893
E3182SWD15,0.0,15.0,168.814896
E3182SWD15,6.0,15.0,169.314896
E3182SWD15,30.0,13.9,167.314896
E3182SWD15,60.0,12.9,167.314896
E3182SWD15,90.0,11.7,168.814896
E3182SWD15,133.0,11.7,168.814896
E3182SWD23,0.0,23.0,168.814896
E3182SWD23,6.0,22.9,168.314896
E3182SWD23,30.0,21.9,168.814896
E3182SWD23,60.0,19.200001,169.814896
E3182SWD23,90.0,17.9,170.314896
E3182SWD23,120.0,17.200001,170.314896
E3182SWD23,148.0,16.4,170.614883
E3182SWD23,150.199997,16.4,170.614883
E3182SWD27,0.0,27.0,185.814896
E3182SWD27,6.0,28.0,185.814896
E3182SWD27,30.0,27.1,186.814896
E3182SWD27,65.300003,26.6,186.314896
E3182SWD40,0.0,40.700001,172.314896
E3182SWD40,6.0,40.700001,172.314896
E3182SWD40,75.699997,37.099998,174.814896
E3182SWD48,0.0,49.299999,171.314896
E3182SWD48,6.0,49.299999,171.314896
E3182SWD48,30.0,48.5,172.814896
E3182SWD48,60.0,47.799999,173.814896
E3182SWD48,88.5,47.0,174.314896
E3182SWD53,0.0,54.0,172.314896
E3182SWD53,6.0,54.0,172.314896
E3182SWD53,30.0,53.200001,172.814896
E3182SWD53,60.0,52.0,173.814896
E3182SWD53,96.0,50.700001,173.814896
E3182SWD53,104.300003,50.700001,173.814896
E3182SWI39,0.0,-39.0,189.814896
E3182SWI39,6.0,-38.799999,189.814896
E3182SWI39,30.0,-37.299999,187.814896
E3182SWI39,49.299999,-36.799999,187.814896
E3183ND41,0.0,41.0,19.18511
E3183ND41,6.0,40.5,15.18511
E3183ND41,29.200001,41.0,16.18511
E3184ND36,0.0,36.0,340.81488
E3184ND36,6.0,-35.5,333.31488
E3184ND36,29.1,-36.5,332.81488
E3184SD18,0.0,18.0,160.814896
E3184SD18,6.0,18.0,163.314896
E3184SD18,30.0,17.200001,162.814896
E3184SD18,60.0,16.200001,163.314896
E3184SD18,90.0,15.1,164.314896
E3184SD18,120.0,15.0,164.814896
E3184SD18,150.0,15.1,164.814896
E3184SD18,155.449997,15.1,164.814896
E3184SD26,0.0,28.0,156.814896
E3184SD26,6.0,28.0,156.814896
E3184SD26,30.0,26.799999,158.814896
E3184SD26,60.0,24.200001,158.814896
E3184SD26,89.0,22.700001,160.114883
E3184SD26,120.0,21.0,160.514893
E3184SD26,150.0,20.299999,160.514893
E3184SD26,155.899994,20.299999,160.514893
E3184SD31,0.0,31.0,160.814896
E3184SD31,6.0,30.1,161.314896
E3184SD31,30.0,30.0,161.814896
E3184SD31,60.0,28.299999,161.814896
E3184SD31,90.0,27.9,162.314896
E3184SD31,120.0,27.5,163.314896
E3184SD31,150.0,27.700001,163.814896
E3184SD31,175.0,27.1,164.814896
E3184SD31,177.949997,27.1,164.814896
E3184SD45,0.0,45.0,152.814896
E3184SD45,6.0,45.0,153.814896
E3184SD45,30.0,43.599998,151.814896
E3184SD45,70.0,41.099998,153.314896
E3184SD45,71.599998,41.099998,153.314896
E3184SD50,0.0,50.0,160.814896
E3184SD50,6.0,49.700001,163.314896
E3184SD50,30.0,45.0,162.814896
E3184SD50,60.0,43.0,161.814896
E3184SD50,90.0,37.799999,164.814896
E3184SD50,130.0,33.799999,163.314896
E3184SD50,150.0,32.799999,162.814896
E3184SD50,180.0,31.1,163.814896
E3184SD50,214.0,30.200001,163.814896
E3184SD54,0.0,54.0,152.814896
E3184SD54,6.0,52.5,151.814896
E3184SD54,30.0,51.0,152.814896
E3184SD54,60.0,49.200001,152.314896
E3184SD54,96.800003,46.799999,153.814896
E3184SD63,0.0,64.0,160.814896
E3184SD63,6.0,63.099998,161.314896
E3184SD63,30.0,61.200001,159.814896
E3184SD63,60.0,59.900002,158.314896
E3184SD63,90.0,54.900002,157.814896
E3184SD63,120.0,46.0,156.814896
E3184SD63,150.0,35.099998,156.814896
E3184SD63,180.0,31.9,156.814896
E3184SD63,210.0,31.1,157.814896
E3184SD63,240.0,30.299999,159.314896
E3184SD63,274.0,29.200001,159.814896
E3184SD75,0.0,75.0,160.814896
E3184SD75,6.0,74.599998,161.314896
E3184SD75,30.0,73.400002,163.814896
E3184SD75,60.0,73.0,162.814896
E3184SD75,90.0,72.5,162.814896
E3184SD75,120.0,71.699997,161.814896
E3184SD75,150.0,65.699997,155.314896
E3184SD75,180.0,62.200001,155.314896
E3184SD75,210.0,61.0,154.314896
E3184SD75,236.0,57.299999,154.814896
E3184SD75,242.0,57.099998,155.814896
E3184SD75,254.0,50.900002,156.814896
E3184SD75,258.0,49.5,156.814896
E3184SD75,278.0,48.0,157.814896
E3184SD75,284.0,47.0,158.814896
E3184SD75,290.0,45.099998,159.814896
E3184SD75,305.0,42.799999,160.314896
E3184SD75,314.0,41.200001,160.614883
E3184SD75,338.0,36.099998,160.814896
E3184SD75,358.0,28.5,161.814896
E3184SD75,391.0,28.5,161.814896
E3185ND38,0.0,38.0,340.81488
E3185ND38,6.0,39.0,337.81488
E3185ND38,29.0,38.0,338.31488
E3185ND65,0.0,65.0,340.81488
E3185ND65,6.0,66.0,336.81488
E3185ND65,26.1,65.5,339.31488
E3186SED12,0.0,12.0,155.814896
E3186SED12,6.0,12.5,156.014893
E3186SED12,30.0,11.8,155.514893
E3186SED12,60.0,10.9,155.814896
E3186SED12,90.0,11.8,155.614883
E3186SED12,130.0,11.2,155.814896
E3186SED12,132.100006,11.2,155.814896
E3186SED31,0.0,31.0,149.814896
E3186SED31,6.0,30.200001,150.314896
E3186SED31,30.0,29.700001,150.314896
E3186SED31,60.0,28.0,150.314896
E3186SED31,90.0,26.5,151.314896
E3186SED31,120.0,25.0,151.814896
E3186SED31,158.0,24.1,152.814896
E3186SED31,166.0,24.1,152.814896
E3186SED44,0.0,45.099998,135.614883
E3186SED44,6.0,45.099998,135.614883
E3186SED44,30.0,42.900002,135.814896
E3186SED44,75.0,39.099998,137.814896
E3186SED44,78.699997,39.099998,137.814896
E3186SEI02,0.0,-2.0,149.814896
E3186SEI02,6.0,-1.8,150.314896
E3186SEI02,30.0,-1.2,150.314896
E3186SEI02,60.0,-1.8,150.814896
E3186SEI02,90.0,-0.8,151.314896
E3186SEI02,106.699997,-0.8,151.314896
E3186SEI34,0.0,-34.099998,101.314888
E3186SEI34,6.0,-34.099998,101.314888
E3186SEI34,30.0,-34.0,104.814888
E3186SEI34,53.5,-33.900002,108.814888
E3188ND15,0.0,17.0,339.81488
E3188ND15,6.0,17.0,339.81488
E3188ND15,30.0,16.0,340.81488
E3188ND15,60.0,13.0,339.81488
E3188ND15,90.0,11.0,340.81488
E3188ND15,130.0,10.0,18.18511
E3188SD26,0.0,26.0,159.814896
E3188SD26,6.0,26.0,159.814896
E3188SD26,30.0,25.0,158.814896
E3188SD26,60.0,25.5,157.814896
E3188SED20,0.0,20.0,143.314896
E3188SED20,6.0,19.200001,141.814896
E3188SED20,30.0,20.1,141.314896
E3188SED20,60.0,19.1,141.814896
E3188SED20,90.0,19.200001,141.814896
E3188SED20,120.0,17.9,143.814896
E3188SED20,149.0,17.5,143.814896
E3188SED20,150.649994,17.5,143.814896
E3188SED46,0.0,44.799999,121.814888
E3188SED46,6.0,44.799999,121.814888
E3188SED46,30.0,43.200001,121.814888
E3188SED46,60.0,41.099998,124.314888
E3188SED46,90.0,40.400002,124.814888
E3188SED46,91.699997,40.400002,124.814888
E3188SED51,0.0,52.799999,119.814888
E3188SED51,6.0,52.799999,119.814888
E3188SED51,30.0,51.099998,120.314888
E3188SED51,60.0,48.900002,121.314888
E3188SED51,90.0,46.5,123.814888
E3188SED51,113.599998,44.0,124.314888
E3188SI40,0.0,-39.0,160.814896
E3188SI40,6.0,-39.0,160.814896
E3188SI40,42.0,-38.0,157.814896
E3188SWD26,0.0,26.0,197.814896
E3188SWD26,129.0,26.0,197.814896
E3188SWI10,0.0,-10.3,207.314896
E3188SWI10,6.0,-10.3,207.314896
E3188SWI10,30.0,-10.1,208.314896
E3188SWI10,60.0,-9.9,208.814896
E3188SWI10,95.0,-9.1,207.814896
E3190SWD15,0.0,15.0,178.814896
E3190SWD15,6.0,15.0,178.814896
E3190SWD15,35.0,14.5,176.814896
E3190SWD15,70.0,14.1,177.814896
E3190SWD15,79.099998,14.1,177.814896
E3190SWD28,0.0,28.0,176.814896
E3190SWD28,6.0,28.0,176.814896
E3190SWD28,30.0,27.0,176.814896
E3190SWD28,60.0,25.5,177.814896
E3190SWD28,90.0,25.0,177.814896
E3190SWD28,94.400002,25.0,177.814896
E3190SWD40,0.0,41.0,173.814896
E3190SWD40,6.0,41.0,173.814896
E3190SWD40,35.0,38.5,174.314896
E3190SWD40,70.0,36.900002,173.814896
E3190SWD40,105.0,35.099998,174.814896
E3190SWD40,111.0,35.099998,174.814896
E3190SWI03,0.0,-4.0,179.814896
E3190SWI03,6.0,-4.0,179.814896
E3190SWI03,30.0,-4.0,179.814896
E3190SWI03,60.0,-3.7,179.314896
E3190SWI03,66.800003,-3.7,179.314896
E3190SWI25,0.0,-24.799999,201.314896
E3190SWI25,6.0,-24.799999,201.314896
E3190SWI25,35.0,-23.5,202.314896
E3190SWI25,75.0,-22.0,205.314896
E3190SWI25,80.300003,-22.0,205.314896
E3190SWI46,0.0,-46.099998,187.814896
E3190SWI46,6.0,-46.099998,187.814896
E3190SWI46,35.0,-45.299999,186.314896
E3190SWI46,65.0,-44.0,186.314896
E3190SWI46,88.900002,-44.0,186.314896
E3192SD07,0.0,6.7,158.814896
E3192SD07,6.0,6.7,158.814896
E3192SD07,30.0,6.5,159.814896
E3192SD07,60.0,6.2,160.314896
E3192SD07,98.400002,6.2,160.314896
E3192SD17,0.0,18.200001,160.314896
E3192SD17,6.0,18.200001,160.314896
E3192SD17,30.0,18.0,160.314896
E3192SD17,60.0,17.0,161.314896
E3192SD17,72.599998,17.0,161.314896
E3192SD31,0.0,31.5,160.814896
E3192SD31,6.0,31.5,160.814896
E3192SD31,30.0,29.0,160.814896
E3192SD31,85.0,27.200001,161.314896
E3192SD31,86.5,27.200001,161.314896
E3192SD41,0.0,41.0,159.814896
E3192SD41,6.0,41.0,159.814896
E3192SD41,30.0,38.5,160.814896
E3192SD41,60.0,38.0,160.814896
E3192SD41,90.0,36.0,161.814896
E3192SWD32,0.0,32.200001,194.814896
E3192SWD32,101.099998,32.200001,194.814896
E3192SWD47,0.0,47.0,190.814896
E3192SWD47,216.0,47.0,190.814896
E3192SWI28,0.0,-27.9,187.814896
E3192SWI28,6.0,-27.9,187.814896
E3192SWI28,30.0,-26.4,187.314896
E3192SWI28,63.0,-24.1,185.314896
E3192SWI28,64.599998,-24.1,185.314896
E3192SWI39,0.0,-39.0,187.314896
E3192SWI39,6.0,-39.0,187.314896
E3192SWI39,55.0,-36.299999,187.314896
E3192SWI39,68.099998,-36.299999,187.314896
E3194SD07,0.0,6.8,148.814896
E3194SD07,6.0,6.3,149.814896
E3194SD07,30.0,5.9,150.314896
E3194SD07,60.0,5.8,151.314896
E3194SD07,90.0,4.8,152.814896
E3194SD07,109.400002,4.8,152.814896
E3194SD20,0.0,19.4,148.814896
E3194SD20,6.0,18.4,148.314896
E3194SD20,30.0,18.0,148.814896
E3194SD20,60.0,16.700001,149.814896
E3194SD20,90.0,15.0,149.814896
E3194SD20,122.300003,15.0,149.814896
E3194SD24,0.0,23.200001,160.314896
E3194SD24,6.0,23.200001,160.314896
E3194SD24,40.0,22.200001,159.814896
E3194SD24,79.0,21.299999,159.814896
E3194SD36,0.0,34.0,158.814896
E3194SD36,6.0,34.0,158.814896
E3194SD36,30.0,33.700001,159.314896
E3194SD36,60.0,32.099998,160.314896
E3194SD36,90.0,30.9,160.814896
E3194SD45,0.0,46.5,160.314896
E3194SD45,6.0,46.5,160.314896
E3194SD45,30.0,46.0,159.814896
E3194SD45,60.0,45.099998,160.314896
E3194SD45,90.0,44.0,160.814896
E3194SD45,122.0,42.5,162.314896
E3194SD45,134.5,42.5,162.314896
E3194SI07,0.0,-6.2,152.814896
E3194SI07,6.0,-4.2,151.814896
E3194SI07,30.0,-3.7,151.814896
E3194SI07,60.0,-3.6,152.814896
E3194SI07,90.0,-3.3,153.314896
E3194SI07,104.75,-3.3,153.314896
E3194SWD05,0.0,5.2,185.814896
E3194SWD05,59.299999,5.2,185.814896
E3194SWD24,0.0,23.6,186.814896
E3194SWD24,83.699997,23.6,186.814896
E3194SWD33,0.0,33.0,180.814896
E3194SWD33,6.0,32.799999,181.314896
E3194SWD33,36.0,30.1,181.814896
E3194SWD33,66.0,28.299999,181.314896
E3194SWD33,103.0,27.0,180.814896
E3194SWD38,0.0,39.0,180.814896
E3194SWD38,6.0,39.400002,181.314896
E3194SWD38,30.0,36.900002,180.814896
E3194SWD38,60.0,35.0,180.814896
E3194SWD38,90.0,33.0,180.814896
E3194SWD38,118.0,32.299999,180.814896
E3194SWD39,0.0,38.799999,184.814896
