HOLE_ID,X_MGA,Y_MGA,Z_MGA,DEPTH,DATASET,PRE_COLLAR,RC_DEPTH,GRID_NAME,START_DATE,FINISH_DAT,PROSPECT,LOCATION,COLLAR_COM,HOLE_TYPE,HOLE_SIZE,HOLE_PURPO,TENMENT_ID,NATIVE_TIT,LOCATION_S,CONTRACTOR,COMPANY,PROGRAM_NA,GEOLOGIST,LOGGED_BY,DRILLING_S,EQUIPMENT_,GROUTED,MINING_LEV,PLANNED_DE,PLANNED_AZ,PLANNED_DI,TENEMENT_I
E3158SED11,372200.0,7750333.0,264.5,65.2,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3158SED42,372200.0,7750333.0,264.0,89.400002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3158SWD42,372303.0,7750303.0,245.2,150.7,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3160SD20,372231.0,7750354.0,259.32,127.1,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3160SD30,372231.0,7750354.0,259.04,170.5,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3160SD44,372232.0,7750354.0,258.5,119.4000015258789,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3160SED55,372197.0,7750330.0,263.9,203.6000061035156,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3162SWD09,372294.0,7750265.0,239.8,49.900002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3162SWD20,372266.0,7750371.0,253.22,171.9,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3162SWD54,372303.0,7750303.0,245.1,151.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3164SD05,372269.0,7750368.0,254.58,109.1,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3164SD31,372269.0,7750368.0,253.99,176.8000031,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3164SED39,372297.0,7750266.0,239.6,67.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3164SWD38,372303.0,7750303.0,245.0,100.5,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3166NEI06,372300.0,7750309.0,246.3,65.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3166SED13,372272.0,7750370.0,253.32,137.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3166SED41,372302.0,7750303.0,245.0,104.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3166SED56,372302.0,7750303.0,244.9,134.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3166SWD04,372360.0,7750274.0,143.0,70.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3166SWD31,372360.0,7750274.0,143.0,71.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3168NEI15,372301.0,7750308.0,247.4,75.2,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3168NEI32,372301.0,7750308.0,247.6,85.30000305175781,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3168SD16,372300.0,7750396.0,249.65,139.5,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3168SD30,372300.0,7750396.0,249.25,192.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3168SWD22,372359.0,7750274.0,143.53,48.70000076293945,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3168SWD46,372359.0,7750274.0,142.93,55.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3168SWD64,372364.0,7750275.0,143.0,109.9000015258789,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3168SWI06,372359.0,7750274.0,143.83,45.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3168SWI08,372345.0,7750407.0,242.4,75.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SD05,372365.0,7750276.0,144.03,46.1,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SD50,372365.0,7750276.0,143.13,63.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SED49,372309.0,7750304.0,244.9,143.7,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SWD02,372347.0,7750407.0,243.05,65.5,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SWD05,372347.0,7750407.0,243.05,124.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SWD18,372346.0,7750407.0,241.8,181.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SWD21,372347.0,7750407.0,242.7,184.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SWD37,372346.0,7750407.0,241.4,77.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SWD42,372346.0,7750407.0,241.4,210.6000061035156,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SWI07,372346.0,7750407.0,242.4,75.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SWI22,372347.0,7750407.0,244.3,65.1,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3170SWI52,372347.0,7750407.0,245.7,81.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SD01,372347.0,7750407.0,243.8,122.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SD15,372347.0,7750407.0,243.2,129.5,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SD19,372384.0,7750283.0,145.68,63.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SD29,372347.0,7750407.0,242.8,195.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SD38,372384.0,7750283.0,145.38,67.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SI16,372347.0,7750407.0,244.2,110.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SWD20,372346.0,7750407.0,241.5,183.7,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SWD32,372346.0,7750407.0,241.3,94.2,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SWD36,372346.0,7750407.0,241.4,202.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3172SWI37,372347.0,7750407.0,245.7,64.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3174SED01,372347.0,7750407.0,243.05,116.0,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3174SED14,372347.0,7750407.0,241.8,145.7,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3174SED23,372347.0,7750407.0,241.5,189.2,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3174SED36,372347.0,7750407.0,241.5,212.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3174SEI20,372347.0,7750407.0,244.3,73.900002,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3174SEI38,372347.0,7750407.0,245.65,75.5,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3174SEI47,372347.0,7750407.0,245.7,78.80000305175781,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3174SWD16,372443.0,7750318.0,184.1,87.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3175SD35,372411.0,7750292.0,147.66,77.30000305175781,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3176SD16,372378.0,7750420.0,238.2,140.2,THALANGA,,,MGA_94_55,,,VOM,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3176SED29,372347.0,7750407.0,241.5,201.6000061035156,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3176SWD38,372443.0,7750318.0,183.6,97.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3176SWD56,372443.0,7750318.0,183.6,129.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3176SWI01,372443.0,7750318.0,184.8,70.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3177SWI01,372447.0,7750294.0,183.7,41.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3178SWD17,372498.0,7750299.0,116.6,77.2,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3178SWD26,372443.0,7750318.0,184.0,69.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3178SWD38,372443.0,7750318.0,183.6,92.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3178SWH00,372453.0,7750292.0,184.0,40.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3178SWI01,372498.0,7750299.0,116.9,85.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3178SWI22,372443.0,7750318.0,185.7,50.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3179SWI01,372463.0,7750290.0,183.7,42.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3180SED25,372447.0,7750321.0,183.6,91.900002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3180SED37,372447.0,7750321.0,183.6,92.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3180SWD11,372498.0,7750299.0,116.4,63.8,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3180SWD22,372464.0,7750418.0,226.81,157.10000610351562,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3180SWD45,372498.0,7750299.0,115.8,84.1,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3180SWI01,372465.0,7750290.0,183.9,23.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3180SWI15,372498.0,7750299.0,117.5,62.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3182SED23,372447.0,7750321.0,183.6,76.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3182SWD03,372464.0,7750418.0,226.81,125.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3182SWD15,372464.0,7750418.0,226.91,133.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3182SWD23,372464.0,7750418.0,226.91,150.2,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3182SWD27,372498.0,7750299.0,116.1,65.30000305175781,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3182SWD40,372498.0,7750299.0,115.8,75.7,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3182SWD48,372498.0,7750299.0,115.8,88.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3182SWD53,372498.0,7750299.0,115.8,104.3000031,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3182SWI39,372498.0,7750299.0,118.5,49.3,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3183ND41,372500.0,7750284.0,151.6,29.200001,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3184ND36,372509.0,7750288.0,151.0,29.100000381469727,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3184SD18,372464.0,7750418.0,226.41,155.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3184SD26,372464.0,7750418.0,226.81,155.9,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3184SD31,372464.0,7750418.0,226.16,178.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3184SD45,372499.0,7750301.0,115.8,71.6,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3184SD50,372464.0,7750418.0,226.11,214.9,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3184SD54,372499.0,7750301.0,115.8,96.8000030517578,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3184SD63,372464.0,7750418.0,226.01,274.1,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3184SD75,372464.0,7750418.0,225.91,391.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3185ND38,372518.0,7750294.0,151.0,29.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3185ND65,372518.0,7750294.0,151.0,26.100000381469727,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3186SED12,372465.0,7750419.0,226.5,132.10000610351562,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3186SED31,372464.0,7750418.0,226.61,166.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3186SED44,372502.0,7750301.0,115.8,78.7,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3186SEI02,372464.0,7750418.0,227.51,106.7,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3186SEI34,372502.0,7750301.0,118.9,53.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3188ND15,372530.0,7750351.0,182.4,130.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3188SD26,372531.0,7750346.0,182.4,65.2,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3188SED20,372466.0,7750419.0,226.51,150.7,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1392,N,,,,,,,,,,,,,,UNK
E3188SED46,372502.0,7750301.0,115.8,91.7,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3188SED51,372502.0,7750301.0,115.8,113.6,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3188SI40,372531.0,7750346.0,184.9,47.20000076293945,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3188SWD26,372630.0,7750355.0,16.0,129.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3188SWI10,372592.0,7750370.0,118.41,95.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3190SWD15,372568.0,7750363.0,117.46,79.1,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3190SWD28,372568.0,7750363.0,117.46,94.400002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3190SWD40,372568.0,7750363.0,117.13,111.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3190SWI03,372568.0,7750363.0,118.24,66.80000305175781,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3190SWI25,372592.0,7750370.0,118.7,80.30000305175781,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3190SWI46,372568.0,7750364.0,121.24,88.900002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3192SD07,372539.0,7750429.0,219.02,98.400002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3192SD17,372568.0,7750363.0,117.46,72.6,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3192SD31,372568.0,7750363.0,117.46,86.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3192SD41,372568.0,7750363.0,117.13,90.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3192SWD32,372603.0,7750387.0,168.5,101.1,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3192SWD47,372630.0,7750355.0,16.0,216.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3192SWI28,372592.0,7750370.0,118.7,64.6,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3192SWI39,372592.0,7750370.0,119.38,68.1,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SD07,372541.0,7750430.0,218.0,109.400002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SD20,372540.0,7750433.0,217.77,122.3000031,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SD24,372588.0,7750369.0,116.95,79.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SD36,372588.0,7750369.0,116.65,90.8000030517578,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SD45,372588.0,7750369.0,116.65,134.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SI07,372541.0,7750430.0,218.36,104.8,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SWD05,372606.0,7750385.0,170.54,59.3,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SWD24,372605.0,7750385.0,170.28,83.7,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SWD33,372625.0,7750365.0,65.3,103.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SWD38,372625.0,7750365.0,65.1,118.8000031,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SWD39,372604.0,7750385.0,167.8,101.7,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3194SWD43,372625.0,7750365.0,65.1,132.9,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD04,372594.0,7750411.0,213.5,80.400002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD06,372605.0,7750375.0,117.39,73.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD18,372594.0,7750411.0,213.0,86.6,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD20,372605.0,7750376.0,116.51,82.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD24,372603.0,7750387.0,168.6,82.1,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD30,372594.0,7750411.0,212.5,97.900002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD31,372605.0,7750376.0,116.51,87.30000305175781,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD32,372603.0,7750387.0,168.4,89.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD38,372594.0,7750411.0,212.0,119.3000031,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SD40,372605.0,7750376.0,116.51,108.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SI12,372594.0,7750411.0,214.0,75.400002,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SWD26,372625.0,7750365.0,65.2,88.30000305175781,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SWD34,372632.0,7750353.0,16.0,130.8000031,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SWD36,372625.0,7750365.0,65.15,107.5,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SWD41,372632.0,7750353.0,16.0,149.2,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SWD42,372625.0,7750365.0,65.15,114.2,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SWD54,372632.0,7750353.0,16.0,62.200001,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3196SWD59,372632.0,7750353.0,16.0,41.200001,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD05,372634.0,7750364.0,206.59,30.100000381469727,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD06,372625.0,7750382.0,117.0,72.30000305175781,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD24,372622.0,7750390.0,167.43,84.6,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD31,372634.0,7750386.0,205.34,65.30000305175781,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD32,372630.0,7750367.0,65.14,98.1,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD35,372625.0,7750382.0,116.16,101.1,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD36,372629.0,7750356.0,16.0,122.2,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD38,372630.0,7750367.0,65.34,108.6,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD43,372630.0,7750367.0,65.54,122.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD44,372634.0,7750385.0,205.34,88.6,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD45,372622.0,7750390.0,167.0,119.3000031,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SD46,372625.0,7750382.0,116.06,120.2,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
E3198SI12,372620.0,7750394.0,218.24,61.0,THALANGA,,,MGA_94_55,,,EAST,,,DD,,,ML1531,N,,,,,,,,,,,,,,UNK
